-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 12/31/2020 
Location: Latitude  35.0309   Longitude 24.8335 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M_MIN,T2M_MAX,T2M,ALLSKY_SFC_SW_DWN
2001,12,19,13.23,5.7,8.76,7.14,1.97
2001,12,20,0.3,5.75,10.62,8.36,2.81
2001,12,21,1.06,9.76,13.12,11.84,1.16
2001,12,22,1.57,10.33,13.37,12.3,2.75
2001,12,23,0.11,10.33,14.19,12.12,2.33
2001,12,24,0.0,13.03,16.21,14.41,2.41
2001,12,25,0.04,11.09,16.39,14.01,1.84
2001,12,26,3.03,10.64,14.92,12.4,2.33
2001,12,27,2.79,12.37,15.19,13.66,2.82
2001,12,28,4.28,10.47,12.82,11.48,1.8
2001,12,29,0.09,9.69,13.11,11.22,2.64
2001,12,30,0.06,10.3,14.32,12.36,1.5
2001,12,31,0.0,12.89,14.77,13.75,2.67
2002,1,1,3.66,10.21,16.41,13.65,0.71
2002,1,2,7.38,5.59,9.89,7.28,1.05
2002,1,3,4.65,4.97,11.32,8.59,2.74
2002,1,4,35.04,5.3,11.23,8.87,1.26
2002,1,5,14.53,4.38,6.33,5.3,1.2
2002,1,6,5.79,3.23,5.02,4.25,0.87
2002,1,7,0.57,5.05,8.8,6.51,1.82
2002,1,8,1.75,6.12,10.51,8.07,2.43
2002,1,9,2.69,5.13,7.59,6.71,1.14
2002,1,10,0.0,5.13,8.9,7.15,2.15
2002,1,11,0.0,7.87,10.8,9.2,1.42
2002,1,12,0.0,8.81,12.99,10.4,2.51
2002,1,13,0.01,8.87,12.72,10.9,1.89
2002,1,14,4.1,10.3,12.13,11.0,1.51
2002,1,15,1.52,8.64,11.37,10.24,1.86
2002,1,16,0.19,9.86,12.23,10.96,2.82
2002,1,17,0.08,10.79,14.55,12.37,2.81
2002,1,18,1.0,10.57,14.0,12.14,1.84
2002,1,19,0.24,9.48,13.21,11.24,3.08
2002,1,20,0.04,8.95,13.39,10.73,3.01
2002,1,21,0.0,9.48,13.1,10.87,2.93
2002,1,22,0.0,9.87,15.3,12.12,3.43
2002,1,23,0.01,10.6,14.65,12.23,3.19
2002,1,24,0.35,11.52,14.03,12.59,1.62
2002,1,25,0.01,10.65,14.44,12.37,3.14
2002,1,26,0.21,11.66,14.65,12.99,2.44
2002,1,27,2.53,10.67,13.76,12.3,2.73
2002,1,28,0.0,10.0,15.78,12.33,3.56
2002,1,29,0.0,10.48,15.72,12.71,3.59
2002,1,30,0.0,10.54,17.23,13.52,3.76
2002,1,31,0.0,10.82,17.17,13.52,3.7
2002,2,1,0.0,10.71,16.26,13.05,2.94
2002,2,2,0.02,11.78,14.96,13.3,3.23
2002,2,3,0.43,11.65,15.09,13.52,2.33
2002,2,4,4.17,11.62,14.09,13.16,1.89
2002,2,5,0.01,10.55,15.9,13.01,3.76
2002,2,6,0.03,12.83,15.21,13.94,3.42
2002,2,7,0.0,11.99,15.18,13.69,3.78
2002,2,8,0.0,11.9,14.78,13.33,3.48
2002,2,9,0.46,10.54,14.38,12.63,2.26
2002,2,10,1.77,12.28,16.2,13.93,2.04
2002,2,11,3.45,10.52,14.62,12.17,2.78
2002,2,12,0.19,10.56,13.72,11.65,3.33
2002,2,13,0.0,10.46,17.69,13.74,4.31
2002,2,14,0.0,11.15,16.65,13.32,4.36
2002,2,15,0.0,11.03,16.11,13.71,3.84
2002,2,16,0.01,11.87,15.3,13.76,2.36
2002,2,17,0.0,10.12,13.66,11.7,3.76
2002,2,18,0.0,9.29,15.7,12.27,4.4
2002,2,19,0.03,10.94,15.32,13.13,4.02
2002,2,20,0.02,12.08,16.16,13.59,3.68
2002,2,21,0.14,11.8,15.9,13.68,3.86
2002,2,22,2.19,11.65,14.97,13.37,3.32
2002,2,23,4.69,9.92,13.88,11.69,2.29
2002,2,24,0.06,10.37,14.94,12.83,3.62
2002,2,25,0.04,9.29,16.1,12.64,4.37
2002,2,26,0.0,8.93,14.02,11.31,4.75
2002,2,27,0.0,10.22,15.11,12.26,4.46
2002,2,28,0.0,11.01,14.96,12.81,4.0
2002,3,1,0.0,11.14,16.82,13.71,4.93
2002,3,2,0.04,11.25,16.2,13.64,4.63
2002,3,3,0.0,11.68,17.78,14.6,5.39
2002,3,4,0.0,12.5,19.11,15.2,4.65
2002,3,5,0.04,13.36,19.95,16.01,4.51
2002,3,6,0.0,12.94,18.03,15.55,4.52
2002,3,7,0.0,14.81,20.97,17.52,4.56
2002,3,8,0.0,14.42,20.07,16.73,4.71
2002,3,9,0.0,14.36,21.17,17.4,4.55
2002,3,10,0.11,14.74,18.72,16.41,4.39
2002,3,11,1.6,13.55,15.94,15.06,3.37
2002,3,12,5.71,12.8,15.19,13.9,2.15
2002,3,13,0.03,11.94,15.15,13.26,4.14
2002,3,14,0.0,11.73,17.25,14.2,5.11
2002,3,15,0.0,12.3,17.54,15.0,5.67
2002,3,16,0.0,12.48,17.74,14.85,5.25
2002,3,17,0.0,12.72,16.55,14.26,3.05
2002,3,18,0.01,9.86,14.5,12.21,3.49
2002,3,19,0.0,9.08,15.19,12.05,5.93
2002,3,20,0.0,11.42,17.73,14.2,5.14
2002,3,21,0.0,11.98,21.22,16.2,5.91
2002,3,22,0.16,13.05,17.87,15.3,5.6
2002,3,23,0.47,12.44,16.09,14.42,5.33
2002,3,24,10.14,10.33,15.4,12.47,4.0
2002,3,25,8.54,8.51,11.3,9.73,3.9
2002,3,26,3.26,8.4,13.11,10.51,3.78
2002,3,27,3.02,8.76,11.79,10.2,3.89
2002,3,28,0.33,8.68,10.64,9.56,4.3
2002,3,29,1.02,8.52,12.87,10.42,4.68
2002,3,30,0.43,8.37,13.51,11.05,3.07
2002,3,31,11.92,8.05,11.37,9.95,3.33
2002,4,1,11.73,8.02,11.94,10.14,3.15
2002,4,2,0.19,9.53,15.15,12.37,4.35
2002,4,3,2.05,10.67,17.5,13.78,2.99
2002,4,4,0.04,13.21,19.1,15.9,5.4
2002,4,5,0.12,12.01,18.55,15.04,4.91
2002,4,6,0.74,12.42,16.63,14.42,5.4
2002,4,7,0.0,11.34,18.97,15.15,6.55
2002,4,8,0.0,12.57,18.92,15.58,6.18
2002,4,9,0.01,11.55,18.44,14.99,5.84
2002,4,10,0.0,13.19,19.07,15.7,6.43
2002,4,11,0.0,13.69,21.29,17.23,6.24
2002,4,12,0.03,12.94,19.58,16.3,3.85
2002,4,13,0.1,15.49,19.73,17.09,4.77
2002,4,14,0.24,14.93,24.92,19.33,6.13
2002,4,15,2.75,15.23,17.83,16.38,2.84
2002,4,16,0.17,14.31,18.88,16.3,5.99
2002,4,17,0.0,12.98,19.54,16.21,5.97
2002,4,18,0.0,12.59,18.79,15.19,6.31
2002,4,19,0.21,12.21,16.31,14.12,5.48
2002,4,20,0.57,13.33,18.23,15.69,6.66
2002,4,21,0.0,12.46,17.67,14.9,5.79
2002,4,22,0.0,11.09,17.38,14.21,5.99
2002,4,23,0.02,10.92,18.15,14.55,5.51
2002,4,24,0.0,12.63,18.45,15.46,7.09
2002,4,25,0.0,13.69,19.28,16.32,6.44
2002,4,26,0.1,12.68,18.03,15.36,6.56
2002,4,27,0.0,13.85,18.08,15.9,6.81
2002,4,28,0.0,12.58,18.86,16.06,6.9
2002,4,29,0.0,14.07,21.27,17.62,7.46
2002,4,30,0.0,15.23,21.02,18.0,7.28
2002,5,1,0.0,14.42,22.12,18.11,7.37
2002,5,2,0.01,14.26,21.6,17.92,7.38
2002,5,3,0.18,14.08,22.73,18.73,7.05
2002,5,4,0.0,14.04,25.36,19.55,7.19
2002,5,5,0.0,15.18,24.57,19.69,7.07
2002,5,6,0.0,14.82,25.51,20.25,7.19
2002,5,7,0.05,16.5,24.1,19.77,6.34
2002,5,8,0.42,15.79,22.44,19.11,2.88
2002,5,9,0.0,14.9,22.12,18.83,6.89
2002,5,10,0.01,15.19,22.74,18.94,7.25
2002,5,11,0.09,15.94,24.69,20.01,6.5
2002,5,12,0.0,16.28,24.03,19.96,7.32
2002,5,13,0.02,15.58,21.46,18.48,7.17
2002,5,14,0.03,15.58,21.22,17.89,6.61
2002,5,15,0.0,15.19,22.58,18.57,7.77
2002,5,16,0.0,14.9,21.98,18.27,7.77
2002,5,17,0.0,14.76,23.97,19.74,7.88
2002,5,18,0.0,15.86,23.73,20.37,7.56
2002,5,19,0.0,17.63,25.33,21.69,7.45
2002,5,20,0.0,18.85,25.14,21.85,7.7
2002,5,21,0.0,16.6,24.0,20.39,7.41
2002,5,22,0.08,17.04,23.58,20.25,5.66
2002,5,23,0.0,16.23,22.55,18.98,7.56
2002,5,24,0.0,15.18,24.97,20.0,7.44
2002,5,25,0.4,16.67,21.24,18.98,5.02
2002,5,26,0.08,16.32,20.99,18.62,5.8
2002,5,27,0.04,17.2,24.16,20.5,7.86
2002,5,28,0.0,16.52,22.69,19.82,7.79
2002,5,29,0.0,17.72,26.35,21.5,7.87
2002,5,30,0.0,16.58,24.73,20.88,7.81
2002,5,31,0.0,18.08,25.26,21.57,7.53
2002,6,1,0.0,17.81,23.59,20.47,7.9
2002,6,2,0.0,16.95,25.32,21.69,8.06
2002,6,3,0.0,19.42,24.77,22.21,8.06
2002,6,4,0.0,17.4,25.89,21.87,7.83
2002,6,5,0.0,18.94,26.39,22.79,6.88
2002,6,6,0.0,20.69,26.36,23.73,7.62
2002,6,7,0.0,19.76,26.19,23.49,5.31
2002,6,8,0.0,19.02,30.63,25.12,7.41
2002,6,9,0.0,21.46,28.57,25.05,7.9
2002,6,10,0.0,19.3,30.7,24.14,7.38
2002,6,11,0.0,18.83,25.61,22.14,8.12
2002,6,12,0.0,19.06,26.15,22.3,8.01
2002,6,13,0.0,19.11,25.12,22.09,7.74
2002,6,14,0.0,19.6,26.4,22.79,7.8
2002,6,15,0.0,18.98,27.3,23.11,7.94
2002,6,16,0.0,20.12,27.62,23.75,8.1
2002,6,17,0.0,19.92,28.32,24.06,8.17
2002,6,18,0.0,21.78,29.15,25.08,7.7
2002,6,19,0.0,21.15,25.71,23.19,7.87
2002,6,20,0.0,19.86,25.62,22.71,8.19
2002,6,21,0.0,20.17,25.92,23.08,8.03
2002,6,22,0.0,20.72,27.5,24.2,7.69
2002,6,23,0.0,20.24,30.11,25.55,7.82
2002,6,24,0.0,22.86,32.01,27.33,7.63
2002,6,25,0.0,22.98,32.08,27.72,7.91
2002,6,26,0.0,22.78,31.18,26.61,7.53
2002,6,27,0.0,21.92,27.18,24.22,7.48
2002,6,28,0.0,21.44,27.81,24.37,7.96
2002,6,29,0.0,20.76,29.69,25.6,7.76
2002,6,30,0.0,23.55,33.95,28.37,7.69
2002,7,1,0.0,22.73,33.01,27.73,7.4
2002,7,2,0.0,22.92,29.49,25.97,7.7
2002,7,3,0.0,22.16,29.43,25.44,7.42
2002,7,4,0.0,23.05,35.19,29.06,7.28
2002,7,5,0.0,24.41,32.07,27.87,7.75
2002,7,6,0.0,23.42,31.4,27.09,7.87
2002,7,7,0.0,23.44,31.03,27.18,7.76
2002,7,8,0.0,23.96,33.37,28.33,7.63
2002,7,9,0.0,23.04,29.41,26.33,7.12
2002,7,10,0.0,23.85,30.94,27.86,7.43
2002,7,11,0.05,24.92,31.37,27.94,7.08
2002,7,12,0.0,24.93,31.48,28.16,7.32
2002,7,13,0.0,25.26,30.55,27.69,7.37
2002,7,14,0.0,24.48,32.01,28.32,7.49
2002,7,15,0.0,24.6,33.12,28.64,7.24
2002,7,16,0.0,25.53,34.51,29.95,7.21
2002,7,17,0.0,26.51,36.41,30.97,7.43
2002,7,18,0.0,24.37,33.02,28.29,7.64
2002,7,19,0.0,22.65,31.29,27.0,7.84
2002,7,20,0.0,22.44,31.48,27.25,8.18
2002,7,21,0.0,22.48,30.39,26.48,7.45
2002,7,22,0.0,23.83,31.04,27.3,7.56
2002,7,23,0.0,24.19,33.72,28.8,7.48
2002,7,24,0.0,24.13,31.8,27.9,7.4
2002,7,25,0.0,24.94,33.56,28.83,6.4
2002,7,26,0.03,23.8,31.51,27.27,7.47
2002,7,27,0.61,23.26,29.36,25.65,6.26
2002,7,28,5.96,24.2,27.5,25.68,4.26
2002,7,29,0.05,23.51,31.11,27.18,6.75
2002,7,30,0.0,23.3,30.29,26.86,7.31
2002,7,31,0.0,23.13,30.9,27.21,7.42
2002,8,1,0.0,23.08,31.41,27.51,7.48
2002,8,2,0.0,24.23,32.01,28.21,7.43
2002,8,3,0.0,24.79,31.69,28.06,7.4
2002,8,4,0.0,24.75,32.27,28.45,7.17
2002,8,5,0.0,24.83,34.0,29.67,7.21
2002,8,6,0.0,26.17,34.85,30.35,7.31
2002,8,7,0.0,26.11,35.5,30.24,7.07
2002,8,8,0.0,24.48,31.59,27.73,7.24
2002,8,9,0.0,23.05,31.4,27.1,7.39
2002,8,10,0.0,23.79,32.69,28.08,7.11
2002,8,11,0.0,25.44,32.57,28.64,6.36
2002,8,12,0.0,25.87,34.84,29.94,5.64
2002,8,13,0.0,23.91,30.9,27.15,7.39
2002,8,14,0.0,22.91,30.34,26.74,7.21
2002,8,15,0.0,23.27,30.44,27.03,7.11
2002,8,16,0.0,23.24,30.28,26.88,6.76
2002,8,17,0.01,22.88,29.53,26.33,6.97
2002,8,18,0.41,23.51,30.26,26.9,6.42
2002,8,19,6.06,23.15,27.87,25.09,6.04
2002,8,20,7.75,23.22,26.06,24.37,5.96
2002,8,21,4.81,22.37,26.91,24.36,6.09
2002,8,22,0.01,22.12,28.12,24.93,6.69
2002,8,23,0.0,22.06,28.83,25.27,6.68
2002,8,24,0.0,22.72,29.41,25.71,6.44
2002,8,25,0.0,22.85,28.55,25.51,6.61
2002,8,26,0.0,22.53,28.16,24.93,6.4
2002,8,27,0.0,21.99,27.19,24.23,6.05
2002,8,28,0.0,21.83,27.41,24.18,6.51
2002,8,29,0.0,20.75,29.09,25.12,6.13
2002,8,30,2.89,22.73,28.92,25.42,5.64
2002,8,31,0.36,22.16,27.08,24.38,5.18
2002,9,1,0.58,22.16,26.61,24.27,5.48
2002,9,2,1.58,21.71,26.04,24.05,5.29
2002,9,3,0.0,21.84,28.1,24.89,5.76
2002,9,4,0.03,21.8,27.78,24.57,5.72
2002,9,5,0.09,22.3,28.26,25.01,5.66
2002,9,6,2.38,22.22,26.69,24.1,5.66
2002,9,7,0.07,22.27,27.85,24.59,6.08
2002,9,8,0.45,22.44,28.29,25.24,5.85
2002,9,9,17.06,21.52,25.83,23.67,5.25
2002,9,10,0.6,21.16,26.1,23.44,5.47
2002,9,11,0.05,21.89,25.39,23.42,5.52
2002,9,12,0.05,21.4,25.68,23.5,5.56
2002,9,13,0.01,22.08,28.22,24.89,6.12
2002,9,14,3.79,22.41,25.61,23.92,4.53
2002,9,15,0.13,22.1,27.47,24.77,3.94
2002,9,16,0.11,21.8,28.85,25.17,5.58
2002,9,17,0.17,20.48,26.9,23.45,5.8
2002,9,18,0.66,20.33,26.5,23.08,5.47
2002,9,19,0.0,20.51,26.45,23.01,5.71
2002,9,20,0.0,20.24,26.31,22.9,5.87
2002,9,21,0.0,20.39,27.07,23.58,5.37
2002,9,22,0.0,21.7,28.51,24.94,5.64
2002,9,23,0.0,22.04,27.73,24.46,5.35
2002,9,24,0.05,22.56,28.21,25.03,3.39
2002,9,25,0.05,22.52,28.81,24.82,3.04
2002,9,26,0.16,22.47,29.8,25.33,5.35
2002,9,27,0.12,21.53,25.78,23.23,5.04
2002,9,28,14.11,20.93,23.83,21.98,2.16
2002,9,29,11.13,21.23,24.5,22.57,2.6
2002,9,30,0.46,19.67,26.58,22.73,4.45
2002,10,1,0.01,18.92,24.32,21.18,5.21
2002,10,2,5.32,18.51,23.1,20.37,4.17
2002,10,3,0.69,17.36,21.08,19.0,3.97
2002,10,4,0.0,17.69,22.19,19.61,4.31
2002,10,5,0.0,18.09,24.05,20.91,4.97
2002,10,6,0.67,18.83,23.04,21.01,3.83
2002,10,7,2.68,20.28,24.22,21.85,4.89
2002,10,8,0.22,19.8,24.55,21.8,4.01
2002,10,9,0.03,19.83,24.29,22.07,4.82
2002,10,10,0.0,20.32,25.47,22.4,4.64
2002,10,11,0.0,20.16,24.49,21.99,3.9
2002,10,12,0.99,20.29,24.96,22.31,1.94
2002,10,13,14.32,19.3,21.96,20.33,2.45
2002,10,14,11.69,17.81,20.2,19.05,2.44
2002,10,15,11.21,18.01,21.92,19.93,3.13
2002,10,16,0.0,18.03,22.74,19.91,4.25
2002,10,17,0.0,17.44,23.4,20.51,4.65
2002,10,18,0.0,19.51,23.49,21.39,4.69
2002,10,19,0.03,18.87,25.26,21.57,4.71
2002,10,20,0.0,18.44,23.36,20.56,4.2
2002,10,21,0.0,16.51,21.42,18.86,4.33
2002,10,22,0.0,15.48,22.87,19.18,4.62
2002,10,23,0.0,18.33,24.48,21.09,3.95
2002,10,24,0.05,19.48,24.41,21.8,3.94
2002,10,25,0.01,19.41,24.55,21.6,4.34
2002,10,26,0.0,17.96,22.8,20.05,3.96
2002,10,27,0.01,17.16,21.48,18.91,3.36
2002,10,28,0.0,16.88,23.85,20.26,4.31
2002,10,29,0.15,15.96,20.62,18.28,3.5
2002,10,30,0.0,14.61,18.4,16.23,4.17
2002,10,31,0.0,13.75,21.08,17.23,4.19
2002,11,1,0.0,15.9,21.48,18.05,3.93
2002,11,2,0.0,14.95,20.07,17.39,3.3
2002,11,3,0.01,16.45,20.32,18.06,3.31
2002,11,4,0.01,16.49,20.91,18.44,3.43
2002,11,5,1.97,16.59,20.92,18.66,1.54
2002,11,6,0.72,17.55,21.58,19.3,2.02
2002,11,7,2.1,17.58,21.72,19.79,2.52
2002,11,8,9.73,15.62,19.12,17.62,3.6
2002,11,9,14.79,16.47,17.78,17.15,1.32
2002,11,10,2.58,15.26,18.88,17.42,1.44
2002,11,11,9.05,14.25,19.02,16.74,1.64
2002,11,12,0.03,13.92,19.94,16.36,3.59
2002,11,13,0.0,14.34,19.36,16.48,3.59
2002,11,14,0.0,15.05,19.98,17.13,3.39
2002,11,15,0.0,15.87,19.39,17.33,3.24
2002,11,16,0.0,16.3,19.37,17.75,3.29
2002,11,17,0.0,16.3,22.12,18.82,3.51
2002,11,18,0.0,15.44,20.21,17.65,3.59
2002,11,19,0.0,15.07,19.49,17.04,3.4
2002,11,20,0.0,14.94,19.24,16.95,3.3
2002,11,21,0.14,15.12,17.05,16.08,1.98
2002,11,22,3.83,15.36,19.27,16.94,1.83
2002,11,23,0.0,15.33,20.37,17.37,2.93
2002,11,24,0.0,14.62,19.37,16.47,3.3
2002,11,25,0.0,13.82,18.09,15.76,2.8
2002,11,26,0.01,14.34,17.87,15.7,3.19
2002,11,27,0.26,14.59,17.5,15.91,2.0
2002,11,28,26.04,15.21,17.12,16.13,0.74
2002,11,29,16.1,14.63,18.09,16.42,2.24
2002,11,30,0.0,14.48,19.06,16.25,2.8
2002,12,1,2.19,15.01,18.03,16.81,0.77
2002,12,2,16.36,13.65,17.24,15.87,1.16
2002,12,3,0.78,14.77,17.95,16.19,2.66
2002,12,4,0.07,14.67,17.2,16.08,1.32
2002,12,5,3.06,13.83,15.33,14.59,1.66
2002,12,6,0.84,13.99,16.96,15.15,2.71
2002,12,7,7.43,14.16,18.1,15.96,1.07
2002,12,8,11.37,14.09,17.37,15.3,0.92
2002,12,9,7.54,9.34,14.76,12.0,1.2
2002,12,10,0.08,9.04,11.77,10.18,0.89
2002,12,11,0.0,9.37,11.65,10.17,1.32
2002,12,12,0.01,9.17,12.82,11.02,1.13
2002,12,13,2.55,10.34,14.43,12.24,0.78
2002,12,14,10.21,12.17,15.19,13.83,1.77
2002,12,15,0.01,10.83,13.4,12.15,1.51
2002,12,16,0.29,10.35,14.22,12.28,2.29
2002,12,17,2.86,10.42,14.65,12.58,1.87
2002,12,18,0.05,10.46,15.02,12.92,2.15
2002,12,19,9.8,9.57,16.88,13.48,0.78
2002,12,20,24.7,5.62,9.67,7.94,1.34
2002,12,21,24.62,5.48,9.62,7.33,2.04
2002,12,22,0.0,7.58,13.26,10.86,2.49
2002,12,23,0.28,10.83,14.05,12.47,1.89
2002,12,24,3.53,12.47,14.98,13.57,2.52
2002,12,25,3.95,12.05,13.68,12.56,1.78
2002,12,26,11.38,11.17,12.76,12.1,0.63
2002,12,27,1.68,11.34,13.62,12.31,0.89
2002,12,28,0.0,9.41,14.12,11.8,2.83
2002,12,29,4.29,11.64,15.68,13.87,1.76
2002,12,30,0.32,12.9,15.97,14.07,2.71
2002,12,31,0.27,11.62,14.57,13.19,2.46
2003,1,1,2.02,13.1,15.75,14.08,2.28
2003,1,2,4.81,11.5,14.8,13.03,1.54
2003,1,3,0.01,11.57,15.91,13.69,1.76
2003,1,4,0.0,13.69,18.05,15.13,2.79
2003,1,5,0.0,12.7,16.91,14.33,2.94
2003,1,6,0.05,11.47,15.92,13.33,2.77
2003,1,7,0.0,11.92,16.52,13.83,2.88
2003,1,8,0.03,11.62,14.73,12.93,2.54
2003,1,9,0.0,11.58,15.69,13.39,2.85
2003,1,10,0.05,12.58,16.45,14.3,2.53
2003,1,11,0.0,14.08,16.55,15.15,1.09
2003,1,12,0.09,13.12,15.55,14.05,1.77
2003,1,13,6.7,10.89,13.29,12.05,1.5
2003,1,14,0.76,10.04,12.63,11.11,2.55
2003,1,15,0.07,8.46,12.0,9.8,2.47
2003,1,16,0.0,8.34,14.2,11.26,3.42
2003,1,17,0.0,11.19,15.87,12.93,2.67
2003,1,18,2.42,10.65,13.87,12.54,1.28
2003,1,19,1.67,11.86,15.49,13.59,2.16
2003,1,20,7.29,10.68,13.46,11.86,1.64
2003,1,21,0.09,9.93,13.97,11.98,2.08
2003,1,22,0.76,10.6,13.54,12.15,2.05
2003,1,23,0.55,11.01,15.67,13.72,2.99
2003,1,24,0.29,11.56,13.9,12.76,1.28
2003,1,25,1.66,11.95,16.23,13.92,1.23
2003,1,26,16.18,10.11,14.18,12.7,0.54
2003,1,27,18.79,9.73,13.19,11.15,0.71
2003,1,28,3.33,8.91,11.57,10.37,2.26
2003,1,29,0.0,8.98,13.35,11.33,3.0
2003,1,30,0.02,11.65,15.23,13.48,2.55
2003,1,31,0.78,10.69,15.18,13.25,2.34
2003,2,1,5.82,10.65,15.48,12.69,3.07
2003,2,2,4.19,9.64,12.96,11.27,2.52
2003,2,3,5.64,8.39,10.5,9.63,2.07
2003,2,4,0.98,8.08,13.34,10.86,3.32
2003,2,5,1.16,11.44,14.73,13.46,3.34
2003,2,6,2.23,10.05,12.9,11.55,2.99
2003,2,7,24.14,7.48,11.39,9.63,1.69
2003,2,8,6.14,6.89,10.22,8.35,2.73
2003,2,9,0.8,6.76,10.75,8.51,3.57
2003,2,10,4.83,7.93,10.7,9.46,2.91
2003,2,11,3.74,9.95,14.19,11.96,1.57
2003,2,12,37.54,8.55,11.69,10.05,1.07
2003,2,13,0.49,7.23,9.67,8.39,2.38
2003,2,14,10.39,7.02,10.12,8.15,2.15
2003,2,15,0.07,6.44,8.95,7.91,3.15
2003,2,16,20.05,8.3,12.12,10.03,0.84
2003,2,17,14.48,11.38,15.23,13.61,0.98
2003,2,18,8.46,6.96,13.78,9.89,1.61
2003,2,19,15.88,6.12,9.14,7.42,1.79
2003,2,20,7.01,5.36,7.95,6.69,1.77
2003,2,21,10.8,5.66,8.62,6.68,2.62
2003,2,22,0.66,5.81,9.27,7.4,2.68
2003,2,23,0.45,5.08,7.94,6.3,3.23
2003,2,24,2.68,4.55,6.29,5.34,2.4
2003,2,25,8.2,5.07,7.37,6.14,2.64
2003,2,26,0.49,5.94,9.58,7.3,2.96
2003,2,27,0.0,5.48,10.03,7.72,2.55
2003,2,28,0.01,7.69,11.9,9.79,3.73
2003,3,1,2.85,9.18,12.54,10.91,1.2
2003,3,2,2.74,10.9,12.35,11.69,2.03
2003,3,3,1.61,9.16,12.35,10.87,3.87
2003,3,4,5.24,10.7,13.09,11.83,1.66
2003,3,5,14.92,8.74,10.78,9.97,1.8
2003,3,6,2.33,8.29,11.9,9.73,1.88
2003,3,7,0.0,8.5,14.45,11.54,4.43
2003,3,8,0.43,9.37,12.53,10.93,2.0
2003,3,9,0.52,9.48,13.01,11.12,3.83
2003,3,10,0.0,8.5,13.05,10.49,4.11
2003,3,11,0.3,8.64,11.8,9.98,3.55
2003,3,12,0.0,8.83,13.12,10.73,4.82
2003,3,13,0.0,9.9,16.78,13.01,5.48
2003,3,14,0.17,11.17,16.37,13.53,4.67
2003,3,15,11.89,11.32,15.7,13.44,2.7
2003,3,16,6.45,10.18,12.52,11.17,1.38
2003,3,17,44.97,10.23,13.91,11.9,2.75
2003,3,18,14.15,8.41,11.28,10.04,1.55
2003,3,19,0.0,7.93,11.76,9.62,4.64
2003,3,20,0.14,7.76,11.34,9.81,4.43
2003,3,21,1.37,10.26,12.5,11.24,4.59
2003,3,22,1.12,7.71,12.75,10.24,2.1
2003,3,23,1.55,6.48,9.58,7.95,2.06
2003,3,24,2.26,4.51,6.53,5.15,2.3
2003,3,25,0.0,5.31,10.44,8.15,4.69
2003,3,26,0.0,9.71,15.01,12.09,5.86
2003,3,27,0.0,9.83,15.84,12.62,6.11
2003,3,28,0.0,9.74,15.51,12.45,5.63
2003,3,29,0.03,10.36,14.73,12.66,4.65
2003,3,30,0.0,11.92,16.58,14.17,5.24
2003,3,31,0.04,11.75,16.89,13.77,5.54
2003,4,1,14.74,11.51,14.51,12.37,1.17
2003,4,2,4.11,10.76,15.17,12.82,0.77
2003,4,3,1.3,10.55,13.12,12.01,2.77
2003,4,4,0.06,11.55,17.62,14.44,4.96
2003,4,5,0.11,12.02,16.79,14.35,5.5
2003,4,6,0.24,11.68,15.56,13.26,5.6
2003,4,7,0.08,11.07,15.02,13.06,5.43
2003,4,8,0.29,10.28,16.05,13.32,3.5
2003,4,9,0.21,8.61,13.3,10.94,5.66
2003,4,10,0.01,10.15,14.95,12.48,6.59
2003,4,11,3.22,12.17,17.44,14.53,5.17
2003,4,12,0.12,13.82,19.03,16.03,6.13
2003,4,13,0.01,12.68,19.88,15.82,5.11
2003,4,14,1.74,11.55,15.44,13.16,4.14
2003,4,15,0.13,11.04,15.97,13.33,4.0
2003,4,16,0.0,11.6,17.63,14.46,6.39
2003,4,17,22.27,11.73,15.69,13.47,1.24
2003,4,18,4.54,10.35,16.2,13.13,1.82
2003,4,19,2.74,9.69,15.86,12.9,5.88
2003,4,20,0.21,10.4,13.99,12.03,5.33
2003,4,21,0.0,10.48,15.55,12.88,6.58
2003,4,22,0.02,11.04,15.17,13.14,3.75
2003,4,23,0.0,12.98,18.37,15.12,5.08
2003,4,24,0.9,12.28,18.08,14.82,3.44
2003,4,25,0.14,11.84,17.21,14.44,5.05
2003,4,26,0.0,11.63,17.26,14.44,6.97
2003,4,27,0.0,12.09,18.07,14.89,7.24
2003,4,28,0.0,13.2,19.57,16.33,7.25
2003,4,29,0.0,13.48,21.44,17.46,7.25
2003,4,30,0.0,14.29,22.83,18.89,7.17
2003,5,1,0.0,14.99,23.2,19.1,7.5
2003,5,2,0.0,15.94,25.33,20.49,7.56
2003,5,3,0.0,17.4,26.62,22.28,7.63
2003,5,4,0.0,18.31,26.67,22.3,7.7
